929,119798.23169338703
624,126327.60119664669
506,127386.42519080639
654,124129.93106079102
532,127089.82540810108
888,120425.71679472923
887,120900.34413814545
904,120575.93460023403
743,123831.84207415581
890,120616.39130699635
632,126018.90727293491
793,122070.92611813545
533,127636.13761341572
891,120393.05584490299
946,119799.85627949238
742,124014.76595687866
822,121808.48777103424
927,120086.0993257761
829,122202.32580125332
535,127723.94423604012
889,120419.3989598751
630,126055.62968802452
704,123731.23055410385
684,124224.6985836029
760,122816.20499396324
774,122641.0430226326
894,120578.31507015228
582,127047.49591457844
677,124100.42902839184
918,120133.5169327259
654,125679.91030561924
637,124981.16905260086
669,124393.35092866421
701,123862.22409069538
506,127691.7909693718
767,121988.97477459908
973,119464.75154972076
671,125543.49020016193
728,123376.20208084583
511,127723.92167234421
675,123749.32663822174
779,122449.18391633034
514,127877.58044147491
571,125778.5926296711
771,122208.86927306652
692,124334.82070147991
922,120110.63734507561
842,121923.9462029934
1000,119112.14867377281
821,122647.42854857445
680,124778.26501715183
775,122533.05317401886
772,122729.59424722195
913,120278.44355154037
552,127702.99384438992
848,120919.0832875967
595,126609.95200538635
934,119939.7399122715
871,121397.27569496632
783,122897.99839162827
740,123409.46096861362
833,121604.90682470798
803,122343.24736404419
574,126864.87664175034
872,120644.58464503288
508,128281.80905365944
847,120856.41262221336
693,124617.2392013073
983,119401.46038269997
969,119675.01135003567
993,119183.83353567123
994,119243.80783939362
1002,119099.69351363182
700,125068.80644750595
577,126398.67683875561
888,120461.28846132755
538,127869.6718660593
977,119334.02877748013
678,125417.57349514961
724,123464.58407771587
795,122261.36371159554
599,126324.18279671669
841,121104.38764023781
527,127908.34604084492
657,124197.9380402565
924,120062.71205496788
994,119052.03898787498
721,124618.06277620792
749,123052.1648439169
1021,118958.4899046421
621,126724.90275418758
765,122564.72132122517
700,124147.90304458141
975,119491.9182395935
680,125369.89640569687
521,127386.53800928593
704,123237.97687971592
533,127292.36842441559
879,120530.70567178726
758,123431.93440973759
595,126260.77881121635
953,119724.741735816
667,125549.34547924995
821,121665.03907430172
972,119476.32672572136
796,123035.8512917757
946,119817.33186197281
530,128176.72992181778
951,119618.32006406784
607,126752.66738200188
685,124033.12152349949
773,122580.32411694527
975,119438.75817203522
598,127022.07791113853
711,123509.39557778835
861,121047.39174437523
562,127329.93697810173
751,122558.55015039444
856,121212.512871027
818,122136.34955441952
836,121640.32054543495
738,123663.78766703606
832,121618.78349769115
763,123143.46883940697
556,127077.31383872032
747,122607.45696127415
756,122946.54418337345
737,123359.84340131283
726,123505.00693893433
934,119974.74748647213
630,126224.99278950691
863,120835.20274806023
925,120126.11604046822
744,123893.51993691921
573,126655.36144340038
664,124314.10722863674
559,126623.37740445137
598,125528.68841564655
505,127296.79090881348
642,124354.16907072067
912,120197.25937366486
574,127276.5174280405
545,126529.61396610737
724,122991.82952105999
680,124388.36435186863
738,123211.39684593678
719,123651.4227616787
811,121959.58556067944
601,126345.58446228504
525,126977.58230280876
947,119649.22104561329
845,121963.98548138142
962,119592.87949693203
590,127136.29533982277
585,125859.75424385071
743,122826.7873673439
853,121249.65271449089
658,125349.87112557888
860,120979.86988437176
764,123235.72051012516
629,125590.26474177837
976,119471.3852763176
994,119188.32371115685
799,123061.08878564835
972,119477.74823856354
965,119712.10606610775
836,122213.55123996735
545,127568.42396199703
749,122500.07633244991
542,127308.98658645153
933,119907.64305484295
843,121948.01038467884
613,126224.91381657124
1015,119033.29983842373
825,122626.0268830061
627,125870.7202000618
1021,118969.24150574207
725,124638.87778568268
757,122916.5457496643
678,124563.21043145657
612,125592.01342821121
710,123577.1430747509
776,122578.49645757675
869,121031.19101071358
591,126770.96653938293
892,120417.8871922493
619,126289.88597893715
955,119706.10412299633
580,127312.83369660378
937,119903.10775196552
1006,118898.72995603085
648,126127.73197829723
938,119902.6000688076
888,121077.67222428322
1018,118857.99120306969
960,119990.8692471981
650,125918.12652516365
